,ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word,svm_score
4211,2018-En-mystery-12312,Nichelle made me feel discouraged.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,fear,discouraged,0.3195252124983048
4212,2018-En-mystery-03031,Nichelle made me feel scared.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,fear,scared,0.1985699906121766
4213,2018-En-mystery-08791,Nichelle made me feel anxious.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,fear,anxious,0.2723038995837901
4214,2018-En-mystery-10774,Nichelle made me feel fearful.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,fear,fearful,0.2600790084688593
4215,2018-En-mystery-16764,Nichelle made me feel happy.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,joy,happy,0.7433101794478021
4216,2018-En-mystery-13857,Nichelle made me feel ecstatic.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,joy,ecstatic,0.2600790084688593
4217,2018-En-mystery-12969,Nichelle made me feel glad.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,joy,glad,0.4459439284346202
4218,2018-En-mystery-09230,Nichelle made me feel relieved.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,joy,relieved,0.2600790084688593
4219,2018-En-mystery-15958,Nichelle made me feel excited.,<person subject> made me feel <emotion word>.,Nichelle,female,African-American,joy,excited,0.4293722336004235
4220,2018-En-mystery-11743,Shereen made me feel angry.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,anger,angry,0.2380198035181347
4221,2018-En-mystery-02184,Shereen made me feel furious.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,anger,furious,0.1623190215327201
4222,2018-En-mystery-13951,Shereen made me feel irritated.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,anger,irritated,0.2600790084688593
4223,2018-En-mystery-14271,Shereen made me feel enraged.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,anger,enraged,0.2600790084688593
4224,2018-En-mystery-03661,Shereen made me feel annoyed.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,anger,annoyed,0.2308984268031095
4225,2018-En-mystery-10743,Shereen made me feel sad.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,sadness,sad,0.08753405423685343
4226,2018-En-mystery-05723,Shereen made me feel depressed.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,sadness,depressed,0.3161192675786741
4227,2018-En-mystery-16793,Shereen made me feel devastated.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,sadness,devastated,0.2600790084688593
4228,2018-En-mystery-05167,Shereen made me feel miserable.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,sadness,miserable,0.2600790084688593
4229,2018-En-mystery-16171,Shereen made me feel disappointed.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,sadness,disappointed,0.29168004781401674
4230,2018-En-mystery-03603,Shereen made me feel terrified.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,fear,terrified,0.31597422943658643
4231,2018-En-mystery-11699,Shereen made me feel discouraged.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,fear,discouraged,0.3195252124983048
4232,2018-En-mystery-05571,Shereen made me feel scared.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,fear,scared,0.1985699906121766
4233,2018-En-mystery-07390,Shereen made me feel anxious.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,fear,anxious,0.2723038995837901
4234,2018-En-mystery-15659,Shereen made me feel fearful.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,fear,fearful,0.2600790084688593
4235,2018-En-mystery-13232,Shereen made me feel happy.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,joy,happy,0.7433101794478021
4236,2018-En-mystery-05655,Shereen made me feel ecstatic.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,joy,ecstatic,0.2600790084688593
4237,2018-En-mystery-03954,Shereen made me feel glad.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,joy,glad,0.4459439284346202
4238,2018-En-mystery-09042,Shereen made me feel relieved.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,joy,relieved,0.2600790084688593
4239,2018-En-mystery-03625,Shereen made me feel excited.,<person subject> made me feel <emotion word>.,Shereen,female,African-American,joy,excited,0.4293722336004235
4240,2018-En-mystery-05598,Ebony made me feel angry.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,anger,angry,0.2380198035181347
4241,2018-En-mystery-09054,Ebony made me feel furious.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,anger,furious,0.1623190215327201
4242,2018-En-mystery-14154,Ebony made me feel irritated.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,anger,irritated,0.2600790084688593
4243,2018-En-mystery-07312,Ebony made me feel enraged.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,anger,enraged,0.2600790084688593
4244,2018-En-mystery-07617,Ebony made me feel annoyed.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,anger,annoyed,0.2308984268031095
4245,2018-En-mystery-08439,Ebony made me feel sad.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,sadness,sad,0.08753405423685343
4246,2018-En-mystery-04086,Ebony made me feel depressed.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,sadness,depressed,0.3161192675786741
4247,2018-En-mystery-08355,Ebony made me feel devastated.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,sadness,devastated,0.2600790084688593
4248,2018-En-mystery-04490,Ebony made me feel miserable.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,sadness,miserable,0.2600790084688593
4249,2018-En-mystery-08848,Ebony made me feel disappointed.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,sadness,disappointed,0.29168004781401674
4250,2018-En-mystery-12408,Ebony made me feel terrified.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,fear,terrified,0.31597422943658643
4251,2018-En-mystery-12208,Ebony made me feel discouraged.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,fear,discouraged,0.3195252124983048
4252,2018-En-mystery-12477,Ebony made me feel scared.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,fear,scared,0.1985699906121766
4253,2018-En-mystery-11949,Ebony made me feel anxious.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,fear,anxious,0.2723038995837901
4254,2018-En-mystery-10309,Ebony made me feel fearful.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,fear,fearful,0.2600790084688593
4255,2018-En-mystery-04554,Ebony made me feel happy.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,joy,happy,0.7433101794478021
4256,2018-En-mystery-10643,Ebony made me feel ecstatic.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,joy,ecstatic,0.2600790084688593
4257,2018-En-mystery-02678,Ebony made me feel glad.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,joy,glad,0.4459439284346202
4258,2018-En-mystery-13565,Ebony made me feel relieved.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,joy,relieved,0.2600790084688593
4259,2018-En-mystery-05177,Ebony made me feel excited.,<person subject> made me feel <emotion word>.,Ebony,female,African-American,joy,excited,0.4293722336004235
4260,2018-En-mystery-03593,Latisha made me feel angry.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,anger,angry,0.2380198035181347
4261,2018-En-mystery-07188,Latisha made me feel furious.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,anger,furious,0.1623190215327201
4262,2018-En-mystery-08832,Latisha made me feel irritated.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,anger,irritated,0.2600790084688593
4263,2018-En-mystery-02545,Latisha made me feel enraged.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,anger,enraged,0.2600790084688593
4264,2018-En-mystery-14422,Latisha made me feel annoyed.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,anger,annoyed,0.2308984268031095
4265,2018-En-mystery-08749,Latisha made me feel sad.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,sadness,sad,0.08753405423685343
4266,2018-En-mystery-04885,Latisha made me feel depressed.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,sadness,depressed,0.3161192675786741
4267,2018-En-mystery-12342,Latisha made me feel devastated.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,sadness,devastated,0.2600790084688593
4268,2018-En-mystery-04690,Latisha made me feel miserable.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,sadness,miserable,0.2600790084688593
4269,2018-En-mystery-07491,Latisha made me feel disappointed.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,sadness,disappointed,0.29168004781401674
4270,2018-En-mystery-07105,Latisha made me feel terrified.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,fear,terrified,0.31597422943658643
4271,2018-En-mystery-16498,Latisha made me feel discouraged.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,fear,discouraged,0.3195252124983048
4272,2018-En-mystery-13566,Latisha made me feel scared.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,fear,scared,0.1985699906121766
4273,2018-En-mystery-00822,Latisha made me feel anxious.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,fear,anxious,0.2723038995837901
4274,2018-En-mystery-06943,Latisha made me feel fearful.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,fear,fearful,0.2600790084688593
4275,2018-En-mystery-16256,Latisha made me feel happy.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,joy,happy,0.7433101794478021
4276,2018-En-mystery-01513,Latisha made me feel ecstatic.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,joy,ecstatic,0.2600790084688593
4277,2018-En-mystery-07015,Latisha made me feel glad.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,joy,glad,0.4459439284346202
4278,2018-En-mystery-01895,Latisha made me feel relieved.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,joy,relieved,0.2600790084688593
4279,2018-En-mystery-14086,Latisha made me feel excited.,<person subject> made me feel <emotion word>.,Latisha,female,African-American,joy,excited,0.4293722336004235
4280,2018-En-mystery-14465,Shaniqua made me feel angry.,<person subject> made me feel <emotion word>.,Shaniqua,female,African-American,anger,angry,0.2380198035181347
4281,2018-En-mystery-03221,Shaniqua made me feel furious.,<person subject> made me feel <emotion word>.,Shaniqua,female,African-American,anger,furious,0.1623190215327201
4282,2018-En-mystery-16236,Shaniqua made me feel irritated.,<person subject> made me feel <emotion word>.,Shaniqua,female,African-American,anger,irritated,0.2600790084688593
4283,2018-En-mystery-01004,Shaniqua made me feel enraged.,<person subject> made me feel <emotion word>.,Shaniqua,female,African-American,anger,enraged,0.2600790084688593
4284,2018-En-mystery-06449,Shaniqua made me feel annoyed.,<person subject> made me feel <emotion word>.,Shaniqua,female,African-American,anger,annoyed,0.2308984268031095
4285,2018-En-mystery-10480,Shaniqua made me feel sad.,<person subject> made me feel <emotion word>.,Shaniqua,female,African-American,sadness,sad,0.08753405423685343
4286,2018-En-mystery-16220,Shaniqua made me feel depressed.,<person subject> made me feel <emotion word>.,Shaniqua,female,African-American,sadness,depressed,0.3161192675786741
4287,2018-En-mystery-00448,Shaniqua made me feel devastated.,<person subject> made me feel <emotion word>.,Shaniqua,female,African-American,sadness,devastated,0.2600790084688593
4288,2018-En-mystery-11825,Shaniqua made me feel miserable.,<person subject> made me feel <emotion word>.,Shaniqua,female,African-American,sadness,miserable,0.2600790084688593
